hour,passenger_id,lat,lon,destination_type,location_name,spawn_time
0,prod_passenger_73_1759952609,13.328840322925595,-59.60055927874863,route,,2025-10-08T00:10:00
0,prod_passenger_75_1759952609,13.018918011851794,-59.54510087216075,route,,2025-10-08T00:17:00
0,prod_passenger_76_1759952609,13.191070075727112,-59.44908242846383,route,,2025-10-08T00:49:00
0,prod_passenger_78_1759952609,13.132669386263602,-59.58747487769224,route,,2025-10-08T00:51:00
0,prod_passenger_81_1759952609,13.093137277558316,-59.58069190976217,route,,2025-10-08T00:49:00
0,prod_passenger_83_1759952609,13.178300097803918,-59.46720252523193,route,,2025-10-08T00:58:00
0,prod_passenger_84_1759952609,13.302538644651186,-59.505808488454456,route,,2025-10-08T00:30:00
0,prod_passenger_89_1759952609,13.317476487567639,-59.462433724599784,route,,2025-10-08T00:39:00
0,prod_passenger_90_1759952609,13.273267483695065,-59.46580558826552,route,,2025-10-08T00:34:00
0,prod_passenger_94_1759952609,13.165497362640503,-59.64960259429026,route,,2025-10-08T00:01:00
0,prod_passenger_95_1759952609,13.060149865208938,-59.57585456781969,route,,2025-10-08T00:00:00
0,prod_passenger_97_1759952609,13.036791597165376,-59.57169372472171,route,,2025-10-08T00:54:00
0,prod_passenger_99_1759952609,13.23036326451193,-59.48978525155142,route,,2025-10-08T00:14:00
0,prod_passenger_102_1759952609,13.265711045034367,-59.59871417378931,route,,2025-10-08T00:31:00
0,prod_passenger_103_1759952609,13.239652859894957,-59.62847394006196,route,,2025-10-08T00:15:00
0,prod_passenger_104_1759952609,13.136931898274748,-59.55278806694325,route,,2025-10-08T00:10:00
0,prod_passenger_108_1759952609,13.347808456213947,-59.56871636913444,route,,2025-10-08T00:32:00
0,prod_passenger_109_1759952609,13.223816485394764,-59.48746001391994,route,,2025-10-08T00:50:00
0,prod_passenger_112_1759952609,13.174512543926705,-59.51578320927281,route,,2025-10-08T00:53:00
0,prod_passenger_116_1759952609,13.106971828010005,-59.4858166148964,route,,2025-10-08T00:05:00
0,prod_passenger_117_1759952609,13.145866528375713,-59.41165705578105,route,,2025-10-08T00:19:00
0,prod_passenger_120_1759952609,13.040226430067158,-59.620140754049544,route,,2025-10-08T00:37:00
0,prod_passenger_122_1759952609,13.318911507696034,-59.51855580913442,route,,2025-10-08T00:55:00
0,prod_passenger_126_1759952609,13.02609989944523,-59.54228646615452,route,,2025-10-08T00:09:00
0,prod_passenger_128_1759952609,13.252031618738604,-59.57626374421708,route,,2025-10-08T00:54:00
0,prod_passenger_130_1759952609,13.179262418951664,-59.621635162531,route,,2025-10-08T00:07:00
0,prod_passenger_132_1759952609,13.041457623368114,-59.57299502767521,route,,2025-10-08T00:41:00
0,prod_passenger_133_1759952609,13.100464318453005,-59.41067421104442,route,,2025-10-08T00:41:00
0,prod_passenger_135_1759952609,13.138379227014378,-59.55228699647608,route,,2025-10-08T00:09:00
0,prod_passenger_137_1759952609,13.002411017114497,-59.53663348329284,route,,2025-10-08T01:00:00
0,prod_passenger_139_1759952609,13.016085891376287,-59.423473544587765,route,,2025-10-08T00:54:00
0,prod_passenger_140_1759952609,13.17392251895379,-59.605379957959904,route,,2025-10-08T00:20:00
0,prod_passenger_141_1759952609,13.154822488907762,-59.42856118946897,route,,2025-10-08T00:14:00
0,prod_passenger_147_1759952609,13.156965256607789,-59.605404146038445,route,,2025-10-08T00:13:00
0,prod_passenger_150_1759952609,13.310213076494582,-59.455134249251124,route,,2025-10-08T00:52:00
0,prod_passenger_151_1759952609,13.177375667555221,-59.403879595433445,route,,2025-10-08T00:04:00
0,prod_passenger_153_1759952609,13.172469010005946,-59.519981502358384,route,,2025-10-08T00:08:00
0,prod_passenger_154_1759952609,13.264857224227905,-59.47451440035403,route,,2025-10-08T00:09:00
0,prod_passenger_155_1759952609,13.276428904152175,-59.64309326614543,route,,2025-10-08T00:17:00
0,prod_passenger_158_1759952609,13.157908680298638,-59.63373974095034,route,,2025-10-08T00:58:00
0,prod_passenger_160_1759952609,13.09995967140745,-59.59202039456724,route,,2025-10-08T00:27:00
0,prod_passenger_162_1759952609,13.165967177491513,-59.58317251055057,route,,2025-10-08T00:34:00
0,prod_passenger_2_1759952609,13.243901986960374,-59.63770091252295,poi,bank,2025-10-08T00:51:00
0,prod_passenger_6_1759952609,13.160414831999157,-59.624153163140285,poi,bank,2025-10-08T00:53:00
0,prod_passenger_7_1759952609,13.131558091578457,-59.543120320294996,poi,fast_food,2025-10-08T00:50:00
0,prod_passenger_11_1759952609,13.216188903705678,-59.59169221717669,poi,cafe,2025-10-08T00:13:00
0,prod_passenger_12_1759952609,13.31868064267085,-59.433386736124405,poi,doctors,2025-10-08T00:48:00
0,prod_passenger_25_1759952609,13.21623078092266,-59.51696732631912,poi,community_centre,2025-10-08T00:22:00
0,prod_passenger_28_1759952609,13.08433922010088,-59.488607004215396,poi,place_of_worship,2025-10-08T00:28:00
0,prod_passenger_29_1759952609,13.05467712062422,-59.54556971013607,poi,school,2025-10-08T00:55:00
0,prod_passenger_31_1759952609,13.087885234951173,-59.54135563604609,poi,marketplace,2025-10-08T00:50:00
0,prod_passenger_32_1759952609,13.042638420598843,-59.53653847942206,poi,school,2025-10-08T00:59:00
0,prod_passenger_34_1759952609,13.240856434712981,-59.49598045014316,poi,college,2025-10-08T00:22:00
0,prod_passenger_41_1759952609,13.051470850349665,-59.45595105707371,poi,doctors,2025-10-08T00:08:00
0,prod_passenger_47_1759952609,13.05396160966297,-59.61437887913597,poi,grave_yard,2025-10-08T00:22:00
0,prod_passenger_54_1759952609,13.213545225361033,-59.57132531365598,poi,place_of_worship,2025-10-08T00:44:00
0,prod_passenger_60_1759952609,13.135953830518407,-59.630275083625044,poi,marketplace,2025-10-08T00:28:00
0,prod_passenger_61_1759952609,13.302792182296878,-59.61647987937053,poi,bus_station,2025-10-08T00:17:00
0,prod_passenger_67_1759952609,13.211908006576195,-59.53184661728066,poi,bus_station,2025-10-08T00:42:00
0,prod_passenger_82_1759952609,13.289938076547276,-59.631571027391914,poi,restaurant,2025-10-08T00:00:00
0,prod_passenger_86_1759952609,13.342555941453721,-59.604879307121095,poi,library,2025-10-08T00:06:00
0,prod_passenger_88_1759952609,13.288771059874593,-59.527074452880484,poi,cafe,2025-10-08T00:41:00
0,prod_passenger_96_1759952609,13.053271607892988,-59.4026411358275,poi,library,2025-10-08T00:41:00
0,prod_passenger_100_1759952609,13.220915340908066,-59.511781147334204,poi,bus_station,2025-10-08T00:55:00
0,prod_passenger_101_1759952609,13.110089946000052,-59.41254747955136,poi,bus_station,2025-10-08T00:57:00
0,prod_passenger_114_1759952609,13.256117610902205,-59.60731772571056,poi,bank,2025-10-08T00:20:00
0,prod_passenger_118_1759952609,13.263627290841685,-59.40827187998201,poi,restaurant,2025-10-08T00:41:00
0,prod_passenger_125_1759952609,13.301956587678871,-59.49654999573208,poi,bus_station,2025-10-08T00:57:00
0,prod_passenger_129_1759952609,13.056882044119781,-59.62125844031816,poi,community_centre,2025-10-08T00:00:00
0,prod_passenger_142_1759952609,13.035061011585757,-59.64030607841113,poi,clinic,2025-10-08T00:38:00
0,prod_passenger_144_1759952609,13.11942060730113,-59.504714053221406,poi,bus_station,2025-10-08T00:11:00
0,prod_passenger_146_1759952609,13.093613920733949,-59.5066989686944,poi,bank,2025-10-08T00:54:00
0,prod_passenger_149_1759952609,13.211713567880375,-59.45936424785453,poi,bus_station,2025-10-08T00:28:00
0,prod_passenger_152_1759952609,13.023010905332114,-59.52989749059593,poi,bar,2025-10-08T00:28:00
0,prod_passenger_159_1759952609,13.322161009734568,-59.40167622258521,poi,bus_station,2025-10-08T00:59:00
0,prod_passenger_161_1759952609,13.005634476093162,-59.43470799190811,poi,grave_yard,2025-10-08T00:16:00
1,prod_passenger_0_1759952609,13.311713215603453,-59.45858363420134,depot,,2025-10-08T01:26:00
1,prod_passenger_1_1759952609,13.01605172049897,-59.59149486739972,depot,,2025-10-08T01:43:00
1,prod_passenger_4_1759952609,13.283081890924285,-59.57795166880243,depot,,2025-10-08T01:16:00
1,prod_passenger_5_1759952609,13.01828907219974,-59.64170580678121,depot,,2025-10-08T01:10:00
1,prod_passenger_6_1759952609,13.073387483611711,-59.52390080377657,depot,,2025-10-08T01:10:00
1,prod_passenger_12_1759952609,13.100699860050728,-59.42941126911865,depot,,2025-10-08T01:42:00
1,prod_passenger_17_1759952609,13.22600628221876,-59.555488893719236,depot,,2025-10-08T01:29:00
1,prod_passenger_20_1759952609,13.15796193846645,-59.42393329651268,depot,,2025-10-08T01:51:00
1,prod_passenger_23_1759952609,13.135380963950379,-59.44179054213841,depot,,2025-10-08T01:45:00
1,prod_passenger_24_1759952609,13.122539311966719,-59.63208617141063,depot,,2025-10-08T01:09:00
1,prod_passenger_25_1759952609,13.34446007830743,-59.60780466060369,depot,,2025-10-08T02:00:00
1,prod_passenger_31_1759952609,13.217947042214316,-59.468569267029764,depot,,2025-10-08T01:39:00
1,prod_passenger_32_1759952609,13.04342026906732,-59.4720642601572,depot,,2025-10-08T01:05:00
1,prod_passenger_33_1759952609,13.17511290314342,-59.55915668261627,depot,,2025-10-08T01:49:00
1,prod_passenger_38_1759952609,13.034656219483201,-59.572373590681266,depot,,2025-10-08T01:48:00
1,prod_passenger_42_1759952609,13.328120437961802,-59.5245832328413,depot,,2025-10-08T01:33:00
1,prod_passenger_43_1759952609,13.010970370423957,-59.48575288164291,depot,,2025-10-08T01:39:00
1,prod_passenger_44_1759952609,13.019245653464445,-59.605486518328135,depot,,2025-10-08T01:58:00
1,prod_passenger_50_1759952609,13.012180650977268,-59.46246068918056,depot,,2025-10-08T01:40:00
1,prod_passenger_51_1759952609,13.063554057434883,-59.500496976342845,depot,,2025-10-08T01:43:00
1,prod_passenger_52_1759952609,13.053883274263102,-59.50660291950229,depot,,2025-10-08T01:05:00
1,prod_passenger_53_1759952609,13.234778663346487,-59.490558470222794,depot,,2025-10-08T01:57:00
1,prod_passenger_54_1759952609,13.31048048567276,-59.47664762128734,depot,,2025-10-08T01:45:00
1,prod_passenger_55_1759952609,13.056851772670699,-59.57333828438359,depot,,2025-10-08T01:25:00
1,prod_passenger_61_1759952609,13.2361132399776,-59.47804054525333,depot,,2025-10-08T01:40:00
1,prod_passenger_62_1759952609,13.196444279123888,-59.426199175592224,depot,,2025-10-08T01:32:00
1,prod_passenger_64_1759952609,13.09935811454321,-59.55253776115843,depot,,2025-10-08T01:50:00
1,prod_passenger_65_1759952609,13.095452077008142,-59.512479312834884,depot,,2025-10-08T01:04:00
1,prod_passenger_66_1759952609,13.045748797695525,-59.61272029207914,depot,,2025-10-08T01:54:00
1,prod_passenger_68_1759952609,13.303070688607963,-59.42379161782137,depot,,2025-10-08T01:06:00
1,prod_passenger_70_1759952609,13.282352001138007,-59.446363243043436,depot,,2025-10-08T01:27:00
1,prod_passenger_77_1759952609,13.241115811877238,-59.406653764911795,depot,,2025-10-08T01:50:00
1,prod_passenger_78_1759952609,13.267866717641859,-59.52040610281837,depot,,2025-10-08T01:25:00
1,prod_passenger_79_1759952609,13.00355653215515,-59.46746699339323,depot,,2025-10-08T01:37:00
1,prod_passenger_83_1759952609,13.173972797673573,-59.410242389660276,depot,,2025-10-08T01:35:00
1,prod_passenger_87_1759952609,13.140323910229188,-59.60300193577229,depot,,2025-10-08T01:05:00
1,prod_passenger_88_1759952609,13.108374174918035,-59.530667329083684,depot,,2025-10-08T01:01:00
1,prod_passenger_93_1759952609,13.076343293983545,-59.515014063784406,depot,,2025-10-08T01:24:00
1,prod_passenger_94_1759952609,13.000710290143338,-59.45169073403779,depot,,2025-10-08T01:42:00
1,prod_passenger_95_1759952609,13.155830039356253,-59.411704064947145,depot,,2025-10-08T01:50:00
1,prod_passenger_98_1759952609,13.091842070700352,-59.61186651041619,depot,,2025-10-08T01:18:00
1,prod_passenger_101_1759952609,13.264412387790085,-59.62141428248746,depot,,2025-10-08T01:00:00
1,prod_passenger_104_1759952609,13.178202370349863,-59.415928805662396,depot,,2025-10-08T01:01:00
1,prod_passenger_107_1759952609,13.029142673458928,-59.63338038567909,depot,,2025-10-08T01:53:00
1,prod_passenger_109_1759952609,13.230308375297419,-59.494204177242146,depot,,2025-10-08T01:10:00
1,prod_passenger_111_1759952609,13.051106685275364,-59.64890125658513,depot,,2025-10-08T01:11:00
1,prod_passenger_113_1759952609,13.348935844589436,-59.64806485603154,depot,,2025-10-08T01:53:00
1,prod_passenger_116_1759952609,13.030578270546835,-59.573253287927656,depot,,2025-10-08T01:07:00
1,prod_passenger_118_1759952609,13.185762220723399,-59.585037491625386,depot,,2025-10-08T01:10:00
1,prod_passenger_121_1759952609,13.255047857115516,-59.51245566076394,depot,,2025-10-08T01:24:00
1,prod_passenger_123_1759952609,13.322352438466789,-59.62157531771826,depot,,2025-10-08T01:44:00
1,prod_passenger_127_1759952609,13.281264950303381,-59.536012288202926,depot,,2025-10-08T01:17:00
1,prod_passenger_131_1759952609,13.140447056694384,-59.50774882617145,depot,,2025-10-08T01:48:00
1,prod_passenger_134_1759952609,13.149345856948283,-59.54132221578718,depot,,2025-10-08T01:55:00
1,prod_passenger_135_1759952609,13.244293800976786,-59.527214439610866,depot,,2025-10-08T01:35:00
1,prod_passenger_136_1759952609,13.190862227511687,-59.497162261160106,depot,,2025-10-08T01:25:00
1,prod_passenger_139_1759952609,13.055826188948204,-59.437005304914024,depot,,2025-10-08T01:03:00
1,prod_passenger_144_1759952609,13.30864966749976,-59.43326025497465,depot,,2025-10-08T01:48:00
1,prod_passenger_150_1759952609,13.016889078955163,-59.60816124180089,depot,,2025-10-08T01:57:00
1,prod_passenger_151_1759952609,13.159255177790708,-59.5487836249371,depot,,2025-10-08T01:07:00
1,prod_passenger_152_1759952609,13.022759337327873,-59.485094437276786,depot,,2025-10-08T01:56:00
1,prod_passenger_155_1759952609,13.098584144337305,-59.4598945131499,depot,,2025-10-08T01:29:00
1,prod_passenger_156_1759952609,13.200596016147001,-59.46552036681531,depot,,2025-10-08T01:49:00
1,prod_passenger_157_1759952609,13.127417645922133,-59.645446514910816,depot,,2025-10-08T01:27:00
1,prod_passenger_158_1759952609,13.016790883530334,-59.48378407832694,depot,,2025-10-08T01:16:00
1,prod_passenger_160_1759952609,13.257859740423855,-59.40765222816661,depot,,2025-10-08T01:37:00
1,prod_passenger_161_1759952609,13.11845439534871,-59.57331447190411,depot,,2025-10-08T01:11:00
1,prod_passenger_162_1759952609,13.274181065716379,-59.5218030378976,depot,,2025-10-08T01:44:00
1,prod_passenger_164_1759952609,13.163795413274187,-59.489139474509216,depot,,2025-10-08T01:52:00
1,prod_passenger_165_1759952609,13.333442316801829,-59.5345102272853,depot,,2025-10-08T01:07:00
1,prod_passenger_172_1759952609,13.023091127487634,-59.443549302158885,depot,,2025-10-08T01:43:00
1,prod_passenger_174_1759952609,13.070727882000638,-59.51180708827203,depot,,2025-10-08T01:56:00
1,prod_passenger_179_1759952609,13.266627430915086,-59.63930021600022,depot,,2025-10-08T01:11:00
1,prod_passenger_182_1759952609,13.066275165153877,-59.59056318179292,depot,,2025-10-08T01:58:00
1,prod_passenger_184_1759952609,13.295024063823995,-59.60743074693584,depot,,2025-10-08T01:41:00
1,prod_passenger_186_1759952609,13.310961677870083,-59.42358398333896,depot,,2025-10-08T01:51:00
1,prod_passenger_193_1759952609,13.124415638908433,-59.56208359902783,depot,,2025-10-08T01:33:00
1,prod_passenger_195_1759952609,13.319974034561719,-59.63989562704109,depot,,2025-10-08T01:12:00
1,prod_passenger_202_1759952609,13.215978443664461,-59.62719291820537,depot,,2025-10-08T01:22:00
1,prod_passenger_203_1759952609,13.014606622218773,-59.47138891313146,depot,,2025-10-08T01:19:00
1,prod_passenger_207_1759952609,13.296171030324281,-59.54239322775493,depot,,2025-10-08T01:25:00
1,prod_passenger_209_1759952609,13.086488460057295,-59.43725728049701,depot,,2025-10-08T01:21:00
1,prod_passenger_212_1759952609,13.199327023278212,-59.641307109863405,depot,,2025-10-08T01:29:00
1,prod_passenger_214_1759952609,13.099519071795966,-59.45960994742005,depot,,2025-10-08T01:37:00
1,prod_passenger_216_1759952609,13.006144667502198,-59.49436787512327,depot,,2025-10-08T01:20:00
1,prod_passenger_220_1759952609,13.29797823628464,-59.457206436155396,depot,,2025-10-08T01:16:00
1,prod_passenger_221_1759952609,13.189233921687098,-59.558876488826904,depot,,2025-10-08T01:34:00
1,prod_passenger_222_1759952609,13.1804021481065,-59.64749857032183,depot,,2025-10-08T01:19:00
1,prod_passenger_223_1759952609,13.209864770088258,-59.56240061325903,depot,,2025-10-08T01:20:00
1,prod_passenger_225_1759952609,13.304854421986969,-59.48334515476124,depot,,2025-10-08T01:09:00
1,prod_passenger_226_1759952609,13.301815577657138,-59.54808641964911,depot,,2025-10-08T01:10:00
1,prod_passenger_227_1759952609,13.031297381273738,-59.573964814542805,depot,,2025-10-08T01:52:00
1,prod_passenger_229_1759952609,13.034587522614961,-59.53302448380089,depot,,2025-10-08T01:29:00
1,prod_passenger_230_1759952609,13.2966891496183,-59.59241753243598,depot,,2025-10-08T01:37:00
1,prod_passenger_232_1759952609,13.347090313866227,-59.412721379013455,depot,,2025-10-08T01:16:00
1,prod_passenger_238_1759952609,13.053903985442943,-59.49522416891561,depot,,2025-10-08T01:00:00
1,prod_passenger_243_1759952609,13.004858381612063,-59.40105404459683,depot,,2025-10-08T01:07:00
1,prod_passenger_244_1759952609,13.040404236838745,-59.502708535588084,depot,,2025-10-08T01:38:00
1,prod_passenger_247_1759952609,13.225380766001923,-59.46698067515693,depot,,2025-10-08T01:57:00
1,prod_passenger_249_1759952609,13.231593142083074,-59.552343765955676,depot,,2025-10-08T01:13:00
1,prod_passenger_251_1759952609,13.290457426138902,-59.575680349214444,depot,,2025-10-08T01:50:00
1,prod_passenger_252_1759952609,13.107863614568213,-59.485346530321394,depot,,2025-10-08T01:17:00
1,prod_passenger_253_1759952609,13.327994391801548,-59.46439432925927,depot,,2025-10-08T01:03:00
1,prod_passenger_254_1759952609,13.288936698949621,-59.615086968353815,depot,,2025-10-08T01:47:00
1,prod_passenger_256_1759952609,13.05362838913307,-59.57165089374386,depot,,2025-10-08T01:08:00
1,prod_passenger_259_1759952609,13.142983106732848,-59.572554246198834,depot,,2025-10-08T01:39:00
1,prod_passenger_262_1759952609,13.16806135022502,-59.581478796342275,depot,,2025-10-08T01:27:00
1,prod_passenger_263_1759952609,13.324936595466301,-59.456068392258224,depot,,2025-10-08T01:32:00
1,prod_passenger_269_1759952609,13.06731248568924,-59.44756610327763,depot,,2025-10-08T02:00:00
1,prod_passenger_273_1759952609,13.250163851874092,-59.42282143214611,depot,,2025-10-08T01:49:00
1,prod_passenger_274_1759952609,13.2637842698072,-59.60234946968791,depot,,2025-10-08T01:05:00
1,prod_passenger_276_1759952609,13.028821030034456,-59.416822556903696,depot,,2025-10-08T01:00:00
1,prod_passenger_277_1759952609,13.314118047752386,-59.51110071246659,depot,,2025-10-08T01:44:00
